video_id,comment_id,video_title,channel_name_c,channel_id_c,author_name,author_channel_id,text,source_query_c,source_group_c,dataset_sources,author_handle,published_text,like_count_text,reply_count,is_pinned,viewer_rating,author_name_norm,channel_name_norm,video_title_norm,source_query_norm,source_group_norm,author_handle_norm,author_name_key,like_count_parsed,like_count_blank,like_count,reply_count_num,is_pinned_bool,published_text_edited,published_text_norm,published_bucket,published_days_approx,texto_original,texto_limpio,texto_sin_lema,hashtags,mentions,urls,emojis,n_hashtags,n_mentions,n_urls,n_emojis,texto_sentimiento,len_original,len_limpio,tokens_original,tokens_limpio,texto_modificado,quedo_vacio_tras_limpieza,title,channel_id_v,channel_name_v,channel_handle,owner_handle,category,source_query_v,source_group_v,view_count_final,publish_date,publish_date_dt,keywords,keywords_list,description,n_keywords,video_url
n8iP75gIpmw,Ugy5j8gzaawBk-mw5et4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@ARGELIATELON,UCkd9W714-947dEE6ZOEBATA,Me pregunto si antes de ser diputados les alcanzaba su dinero para comer esos almuercitos y en esos lugares? Pero como don pueblo paga....vengase el almuercito. La historia ni él se la cree. O sea.... la 3a. parte de su salario para un almuerzo???,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@ARGELIATELON,hace 2 años (editado),3,0,False,,@ARGELIATELON,Quorum,Qué rico come tu diputado,@quorumgt/videos,channel,@ARGELIATELON,@argeliatelon,3.0,False,3,0,False,True,hace 2 años,1 - 2 anos,730.5,Me pregunto si antes de ser diputados les alcanzaba su dinero para comer esos almuercitos y en esos lugares? Pero como don pueblo paga....vengase el almuercito. La historia ni él se la cree. O sea.... la 3a. parte de su salario para un almuerzo???,preguntar diputado alcanzar dinero comer almuercito lugar don pueblo pagar vengar almuercito historio creer salario almuerzo,pregunto diputados alcanzaba dinero comer almuercitos lugares don pueblo paga vengase almuercito historia cree salario almuerzo,[],[],[],[],0,0,0,0,Me pregunto si antes de ser diputados les alcanzaba su dinero para comer esos almuercitos y en esos lugares? Pero como don pueblo paga...vengase el almuercito. La historia ni él se la cree. O sea... la 3a. parte de su salario para un almuerzo???,247,124,44,16,True,False,Qué rico come tu diputado,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,/@quorumgt,/@quorumgt,News & Politics,Quorum GT,topic,11775,2024-08-27T14:09:51-07:00,2024-08-27 21:09:51+00:00,[],[],"En @ConCriteriogt hablaron hoy sobre nuestro reportaje ""Qué rico come tu diputado"", en el que contamos los almuerzos más caros pagados con fondos públicos entre enero y abril de este año.

Entrevistaron al diputado Nery Rodas, de CABAL, quien asegura que son problemas ""mínimos"".

Si no has leído el repor podés hacerlo acá https://quorum.gt/poder/comida_diputados/",0,https://www.youtube.com/watch?v=n8iP75gIpmw
ndAZjHqzzT8,Ugy5lmf3RzzeJDUeqQd4AaABAg,Internet: escoger el menos malo,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@Alejandro00710,UCbrtvygfRT6QXqWDNrOf-cA,"Eso sin mencionar el costo de sus servicios, la mala calidad del mismo, mientras no haya una ley de competencia nos van a seguir jodiendo, urge.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@Alejandro00710,hace 2 años, ,0,False,,@Alejandro00710,Quorum,Internet: escoger el menos malo,@quorumgt/videos,channel,@Alejandro00710,@alejandro00710,,True,0,0,False,False,hace 2 años,1 - 2 anos,730.5,"Eso sin mencionar el costo de sus servicios, la mala calidad del mismo, mientras no haya una ley de competencia nos van a seguir jodiendo, urge.",mencionar costo servicio malo calidad ley competencia seguir jodeir urge,mencionar costo servicios mala calidad ley competencia seguir jodiendo urge,[],[],[],[],0,0,0,0,"Eso sin mencionar el costo de sus servicios, la mala calidad del mismo, mientras no haya una ley de competencia nos van a seguir jodiendo, urge.",144,72,26,10,True,False,Internet: escoger el menos malo,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,/@quorumgt,/@quorumgt,News & Politics,@quorumgt/videos,channel,717,2024-05-16T18:15:07-07:00,2024-05-17 01:15:07+00:00,"[""economía"", ""principiantes"", ""ley de competencia"", ""duopolios"", ""guatemala"", ""tigo"", ""claro"", ""internet"", ""telefonía""]","[""economía"", ""principiantes"", ""ley de competencia"", ""duopolios"", ""guatemala"", ""tigo"", ""claro"", ""internet"", ""telefonía""]","📱Cuando vas a elegir un plan de internet o de llamadas te toca preguntarte ¿Cuál será el menos malo? o bien conformarte con la única de las dos compañías que tenga cobertura en tu zona.

💸 Hablamos de #LasMañasDelNegocio de las telecomunicaciones. Merecemos un buen servicio.",9,https://www.youtube.com/watch?v=ndAZjHqzzT8
6W4u8sGEnGM,Ugy6Qii72nfxIpYyuCR4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@albertoshernandez5251,UCV3fr-YOixFKCZBbJP1-X4w,TODO EL APOYO PARA EL PRESIDENTE BERNARDO AREVALO 👍🇬🇹👍,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@albertoshernandez5251,hace 6 días,5,0,False,,@albertoshernandez5251,Gobierno de la República de Guatemala,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,topic,@albertoshernandez5251,@albertoshernandez5251,5.0,False,5,0,False,False,hace 6 días,<1 semana,6.0,TODO EL APOYO PARA EL PRESIDENTE BERNARDO AREVALO 👍🇬🇹👍,apoyo presidente bernardo arevalo,apoyo presidente bernardo arevalo,[],[],[],"[""👍"", ""🇬🇹"", ""👍""]",0,0,0,3,TODO EL APOYO PARA EL PRESIDENTE BERNARDO AREVALO emoji pulgar hacia arriba emoji emoji bandera guatemala emoji emoji pulgar hacia arriba emoji,54,33,9,4,True,False,Inician los trabajos de recuperación del Puente Belice II.,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,/@GobiernodelaRepublicadeGuatema,/@GobiernodelaRepublicadeGuatema,Entertainment,Gobierno de la República de Guatemala,topic,11670,2026-08-26T21:00:47-07:00,2026-08-27 04:00:47+00:00,[],[],Inician los trabajos de recuperación del Puente Belice II.,0,https://www.youtube.com/watch?v=6W4u8sGEnGM
JkpVO1hx2f8,Ugy6isIL3n6cvYbJG-94AaABAg,10 Preguntas a un año del Paro Nacional,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@ninettmartinez425,UCWWkebAekppaL5b5CNlppuw,Yo vi en  Semilla y Bernardo Arévalo  una oportunidad para que Guatemala saliera de la corrupción.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@ninettmartinez425,hace 1 año,3,0,False,,@ninettmartinez425,Quorum,10 Preguntas a un año del Paro Nacional,@quorumgt/videos,channel,@ninettmartinez425,@ninettmartinez425,3.0,False,3,0,False,False,hace 1 año,1 mes - 1 ano,365.25,Yo vi en  Semilla y Bernardo Arévalo  una oportunidad para que Guatemala saliera de la corrupción.,semilla bernardo arevalo oportunidad guatemala saliera corrupcion,semilla bernardo arevalo oportunidad guatemala saliera corrupcion,[],[],[],[],0,0,0,0,Yo vi en Semilla y Bernardo Arévalo una oportunidad para que Guatemala saliera de la corrupción.,98,65,16,7,True,False,10 Preguntas a un año del Paro Nacional,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,/@quorumgt,/@quorumgt,News & Politics,@quorumgt/videos,channel,673,2024-10-02T17:00:06-07:00,2024-10-03 00:00:06+00:00,"[""guatemala"", ""periodismo"", ""quorum"", ""paro nacional 2023""]","[""guatemala"", ""periodismo"", ""quorum"", ""paro nacional 2023""]","📅 ¿Dónde estabas hace un año cuando comenzó el Paro Nacional? ✊Pia Flores y Jeanelly Vásquez, estuvieron largas jornadas cubriendo las protestas, los operativos del Ministerio Público y toda la tensión que se vino tras las elecciones y el sorpresivo triunfo de Bernardo Arévalo y Semilla. En este video reflexionan sobre aquellas protestas que serán claves en la historia de Guatemala.

Ayudanos compartiendo, comentando y dándole like a este video.

📲 Seguí a Quorum en todas las redes para ver más contenido interesante de #Guatemala.

⚫️ X:   / quorumgt  
🟣 Instagram: https://www.instagram.com/holaquorum?...
🟠 TikTok:https://www.tiktok.com/@quorumgt?_t=8...
🔵 Facebook: https://www.facebook.com/QuorumGT?mib...
🟢 Canal de WhatsApp: https://whatsapp.com/channel/0029Va8I...",4,https://www.youtube.com/watch?v=JkpVO1hx2f8
n8iP75gIpmw,Ugy6y6DL1AgyNzNpfMZ4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@mynorrodas8591,UCjmPuazZJzscrwvk0QR9RVw,"😢que desgraciados estos sinvergüenzas porque no piden un almuerzo de Q30.00 no que  almuerzos  de millonarios  con la plata  del pueblo , si les gusta lo bueno que lo paguen con su dinero",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@mynorrodas8591,hace 2 años,2,0,False,,@mynorrodas8591,Quorum,Qué rico come tu diputado,@quorumgt/videos,channel,@mynorrodas8591,@mynorrodas8591,2.0,False,2,0,False,False,hace 2 años,1 - 2 anos,730.5,"😢que desgraciados estos sinvergüenzas porque no piden un almuerzo de Q30.00 no que  almuerzos  de millonarios  con la plata  del pueblo , si les gusta lo bueno que lo paguen con su dinero",desgraciado sinverguenza pedir almuerzo q30 almuerzo millonario platar pueblo gustar pagar dinero,desgraciados sinverguenzas piden almuerzo q30 almuerzos millonarios plata pueblo gusta paguen dinero,[],[],[],"[""😢""]",0,0,0,1,"emoji cara llorando emoji que desgraciados estos sinvergüenzas porque no piden un almuerzo de Q30.00 no que almuerzos de millonarios con la plata del pueblo , si les gusta lo bueno que lo paguen con su dinero",187,97,33,12,True,False,Qué rico come tu diputado,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,/@quorumgt,/@quorumgt,News & Politics,Quorum GT,topic,11775,2024-08-27T14:09:51-07:00,2024-08-27 21:09:51+00:00,[],[],"En @ConCriteriogt hablaron hoy sobre nuestro reportaje ""Qué rico come tu diputado"", en el que contamos los almuerzos más caros pagados con fondos públicos entre enero y abril de este año.

Entrevistaron al diputado Nery Rodas, de CABAL, quien asegura que son problemas ""mínimos"".

Si no has leído el repor podés hacerlo acá https://quorum.gt/poder/comida_diputados/",0,https://www.youtube.com/watch?v=n8iP75gIpmw
n8iP75gIpmw,Ugy7-QbaMzLjAO_vJMB4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@OseasSamayoa-ol5rz,UCipetjeiWj4CZB6EbyYziZg,Que paguen de su sueldo sus alimentos si el pueblo de la miseria que  las empresas nos pagan lo pagamos,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@OseasSamayoa-ol5rz,hace 2 años, ,0,False,,@OseasSamayoa-ol5rz,Quorum,Qué rico come tu diputado,@quorumgt/videos,channel,@OseasSamayoa-ol5rz,@oseassamayoa-ol5rz,,True,0,0,False,False,hace 2 años,1 - 2 anos,730.5,Que paguen de su sueldo sus alimentos si el pueblo de la miseria que  las empresas nos pagan lo pagamos,pagar sueldo alimento pueblo miseriar empresa pagar pagar,paguen sueldo alimentos pueblo miseria empresas pagan pagamos,[],[],[],[],0,0,0,0,Que paguen de su sueldo sus alimentos si el pueblo de la miseria que las empresas nos pagan lo pagamos,103,57,20,8,True,False,Qué rico come tu diputado,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,/@quorumgt,/@quorumgt,News & Politics,Quorum GT,topic,11775,2024-08-27T14:09:51-07:00,2024-08-27 21:09:51+00:00,[],[],"En @ConCriteriogt hablaron hoy sobre nuestro reportaje ""Qué rico come tu diputado"", en el que contamos los almuerzos más caros pagados con fondos públicos entre enero y abril de este año.

Entrevistaron al diputado Nery Rodas, de CABAL, quien asegura que son problemas ""mínimos"".

Si no has leído el repor podés hacerlo acá https://quorum.gt/poder/comida_diputados/",0,https://www.youtube.com/watch?v=n8iP75gIpmw
n8iP75gIpmw,Ugy7Dk5SDB_d3RFlHU94AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@andyB5280,UCh5ESQvtzyHDhCA7XyekCFA,No quiere hablar de sus almuerzos se molesta . No le creo . que,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@andyB5280,hace 2 años,1,0,False,,@andyB5280,Quorum,Qué rico come tu diputado,@quorumgt/videos,channel,@andyB5280,@andyb5280,1.0,False,1,0,False,False,hace 2 años,1 - 2 anos,730.5,No quiere hablar de sus almuerzos se molesta . No le creo . que,hablar almuerzo molestar,hablar almuerzos molesta,[],[],[],[],0,0,0,0,No quiere hablar de sus almuerzos se molesta . No le creo . que,63,24,14,3,True,False,Qué rico come tu diputado,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,/@quorumgt,/@quorumgt,News & Politics,Quorum GT,topic,11775,2024-08-27T14:09:51-07:00,2024-08-27 21:09:51+00:00,[],[],"En @ConCriteriogt hablaron hoy sobre nuestro reportaje ""Qué rico come tu diputado"", en el que contamos los almuerzos más caros pagados con fondos públicos entre enero y abril de este año.

Entrevistaron al diputado Nery Rodas, de CABAL, quien asegura que son problemas ""mínimos"".

Si no has leído el repor podés hacerlo acá https://quorum.gt/poder/comida_diputados/",0,https://www.youtube.com/watch?v=n8iP75gIpmw
WIUZtitfLRw,Ugy7b0JTkHodE4sTU_54AaABAg,Caminar en una ciudad hecha para carros,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@jorgegomez2237,UCZIQnb1fkwe39Iw2TAu-bGA,"Como dijo pia, casi no existen banquetas, solo hay un pedazo donde se puede medio caminar... Y aun quiere que le demos gracias... #IneptoBran",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@jorgegomez2237,hace 1 año,1,0,False,,@jorgegomez2237,Quorum,Caminar en una ciudad hecha para carros,@quorumgt/videos,channel,@jorgegomez2237,@jorgegomez2237,1.0,False,1,0,False,False,hace 1 año,1 mes - 1 ano,365.25,"Como dijo pia, casi no existen banquetas, solo hay un pedazo donde se puede medio caminar... Y aun quiere que le demos gracias... #IneptoBran",pia banqueta pedazo caminar demo ineptobran,pia banquetas pedazo caminar demos ineptobran,"[""ineptobran""]",[],[],[],1,0,0,0,"Como dijo pia, casi no existen banquetas, solo hay un pedazo donde se puede medio caminar... Y aun quiere que le demos gracias... IneptoBran",141,43,24,6,True,False,Caminar en una ciudad hecha para carros,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,/@quorumgt,/@quorumgt,News & Politics,@quorumgt/videos,channel,422,2024-11-20T17:15:06-08:00,2024-11-21 01:15:06+00:00,[],[],"🚗 Caminar por la #CiudaddeGuatemala es un reto de sobrevivencia. ¿Por qué? Porque la infraestructura prioriza a los #carros antes que a las personas.

🫱 Seguí en nuestras redes #ElAtasco, nuestra cobertura sobre #movilidad. Si aún no lo has hecho, entrale al test para ver qué tan caminable es tu barrio: https://ds8l19rhon2.typeform.com/elatasco

↗️ Identifiquemos y hablemos sobre los problemas para empezar a buscar soluciones.",0,https://www.youtube.com/watch?v=WIUZtitfLRw
n8iP75gIpmw,Ugy8csktFvR0eUZN4cp4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@RobertoZelaya-x1v,UCTP3O0rMnc8z8v8jaDQwL0w,Señor Nery Ramos una empresa trabaja con capital propio con dinero del dueño de la empresa que le costado ganarcelo  usted  con el dinero del pueblo o cree que el estado es su empresa trabaje esfuersece  trabajen para tener una empresa no se coman lo del pueblo,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@RobertoZelaya-x1v,hace 2 años,1,0,False,,@RobertoZelaya-x1v,Quorum,Qué rico come tu diputado,@quorumgt/videos,channel,@RobertoZelaya-x1v,@robertozelaya-x1v,1.0,False,1,0,False,False,hace 2 años,1 - 2 anos,730.5,Señor Nery Ramos una empresa trabaja con capital propio con dinero del dueño de la empresa que le costado ganarcelo  usted  con el dinero del pueblo o cree que el estado es su empresa trabaje esfuersece  trabajen para tener una empresa no se coman lo del pueblo,senor nery rir empresa trabajar capital dinero dueno empresa costado ganarcelo dinero pueblo creer empresa trabaje esfuersecir trabajen empresa comar pueblo,senor nery ramos empresa trabaja capital dinero dueno empresa costado ganarcelo dinero pueblo cree empresa trabaje esfuersece trabajen empresa coman pueblo,[],[],[],[],0,0,0,0,Señor Nery Ramos una empresa trabaja con capital propio con dinero del dueño de la empresa que le costado ganarcelo usted con el dinero del pueblo o cree que el estado es su empresa trabaje esfuersece trabajen para tener una empresa no se coman lo del pueblo,261,156,47,21,True,False,Qué rico come tu diputado,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,/@quorumgt,/@quorumgt,News & Politics,Quorum GT,topic,11775,2024-08-27T14:09:51-07:00,2024-08-27 21:09:51+00:00,[],[],"En @ConCriteriogt hablaron hoy sobre nuestro reportaje ""Qué rico come tu diputado"", en el que contamos los almuerzos más caros pagados con fondos públicos entre enero y abril de este año.

Entrevistaron al diputado Nery Rodas, de CABAL, quien asegura que son problemas ""mínimos"".

Si no has leído el repor podés hacerlo acá https://quorum.gt/poder/comida_diputados/",0,https://www.youtube.com/watch?v=n8iP75gIpmw
n8iP75gIpmw,UgyAcWsNSqIPesdI3nF4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@moisesvaldez4043,UCsUCN0Yq_UyTvKjOJLmNrnQ,"para los Guatemaltecos mejor si no hacen nada, poque cuando los hacen es en contra del pueblo Guatemlateco",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@moisesvaldez4043,hace 2 años, ,0,False,,@moisesvaldez4043,Quorum,Qué rico come tu diputado,@quorumgt/videos,channel,@moisesvaldez4043,@moisesvaldez4043,,True,0,0,False,False,hace 2 años,1 - 2 anos,730.5,"para los Guatemaltecos mejor si no hacen nada, poque cuando los hacen es en contra del pueblo Guatemlateco",guatemalteco pocar pueblo guatemlateco,guatemaltecos poque pueblo guatemlateco,[],[],[],[],0,0,0,0,"para los Guatemaltecos mejor si no hacen nada, poque cuando los hacen es en contra del pueblo Guatemlateco",106,38,18,4,True,False,Qué rico come tu diputado,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,/@quorumgt,/@quorumgt,News & Politics,Quorum GT,topic,11775,2024-08-27T14:09:51-07:00,2024-08-27 21:09:51+00:00,[],[],"En @ConCriteriogt hablaron hoy sobre nuestro reportaje ""Qué rico come tu diputado"", en el que contamos los almuerzos más caros pagados con fondos públicos entre enero y abril de este año.

Entrevistaron al diputado Nery Rodas, de CABAL, quien asegura que son problemas ""mínimos"".

Si no has leído el repor podés hacerlo acá https://quorum.gt/poder/comida_diputados/",0,https://www.youtube.com/watch?v=n8iP75gIpmw
j43HgwYFKfk,UgyB52GZe4-PXJ2TqYB4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@rosaelenaargueta79,UC3UVO7pTbeYvZ3ILEyRDskQ,Así debe informarse al pueblo sobre esta red de mafiosos!,@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@rosaelenaargueta79,hace 1 año,1,0,False,,@rosaelenaargueta79,Quorum,La cooptación de Walter Mazariegos en la USAC,@quorumgt,topic,@rosaelenaargueta79,@rosaelenaargueta79,1.0,False,1,0,False,False,hace 1 año,1 mes - 1 ano,365.25,Así debe informarse al pueblo sobre esta red de mafiosos!,informar el pueblo red mafioso,informarse pueblo red mafiosos,[],[],[],[],0,0,0,0,Así debe informarse al pueblo sobre esta red de mafiosos!,57,30,10,5,True,False,La cooptación de Walter Mazariegos en la USAC,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,/@quorumgt,/@quorumgt,News & Politics,@quorumgt,topic,10156,2024-09-26T15:00:17-07:00,2024-09-26 22:00:17+00:00,"[""USAC"", ""Walter Mazariegos"", ""Mazariegos rector"", ""Fraude USAC"", ""Elecciones USAC"", ""Toma USAC"", ""CSU USAC"", ""Quorum GT"", ""Periodismo Guatemala"", ""Luis Cordón USAC""]","[""USAC"", ""Walter Mazariegos"", ""Mazariegos rector"", ""Fraude USAC"", ""Elecciones USAC"", ""Toma USAC"", ""CSU USAC"", ""Quorum GT"", ""Periodismo Guatemala"", ""Luis Cordón USAC""]","🚨El rector de facto de la #USAC, Walter Mazariegos, tiene una alianza que le permite controlar un presupuesto millonario, quitar a sus opositores del camino y colocar a sus allegados en puestos importantes. Más de la mitad de sus cómplices en el Consejo Superior Universitario (CSU) se han prolongado en el poder y no tienen la intención de soltarlo.

👁️ Aunque las cosas podrían cambiar…

Ayudanos compartiendo, comentando y dándole like a este video.

🔍 También podés leer el reportaje completo en este link👉🏻 https://quorum.gt/poder/captura/usac/mazariegos_csu/

📲 Seguí a Quorum en todas las redes para ver más contenido interesante de #Guatemala.

⚫️ X: https://twitter.com/QuorumGT
🟣 Instagram: https://www.instagram.com/holaquorum?igsh=a2l2MHp6dXA5aGg4
🟠 TikTok:https://www.tiktok.com/@quorumgt?_t=8q3C9YsmOiT&_r=1
🔵 Facebook: https://www.facebook.com/QuorumGT?mibextid=LQQJ4d
🟢 Canal de WhatsApp: https://whatsapp.com/channel/0029Va8IZV65PO0ul2cBdD0l",10,https://www.youtube.com/watch?v=j43HgwYFKfk
PjmxCj-a9Hg,UgyBhR2qUXgMe2NJjRN4AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@herbertaguilar1387,UCuP4UK33HKtJE_S39ksmaTw,Con la corrupcion y narco gobierno de Morena en Mexico  Arevalo no deberia de hacer asociacion alguna . El pueblo de Mexico esta sufriendo .,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@herbertaguilar1387,hace 1 año, ,0,False,,@herbertaguilar1387,Gobierno de la República de Guatemala,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,@GobiernodeGuatemala,topic,@herbertaguilar1387,@herbertaguilar1387,,True,0,0,False,False,hace 1 año,1 mes - 1 ano,365.25,Con la corrupcion y narco gobierno de Morena en Mexico  Arevalo no deberia de hacer asociacion alguna . El pueblo de Mexico esta sufriendo .,corrupcion narco gobierno morena mexico arevalo deberio asociacion pueblo mexico sufrir,corrupcion narco gobierno morena mexico arevalo deberia asociacion pueblo mexico sufriendo,[],[],[],[],0,0,0,0,Con la corrupcion y narco gobierno de Morena en Mexico Arevalo no deberia de hacer asociacion alguna . El pueblo de Mexico esta sufriendo .,140,87,25,11,True,False,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,/@GobiernodelaRepublicadeGuatema,/@GobiernodelaRepublicadeGuatema,Entertainment,@GobiernodeGuatemala,topic,3628,2025-08-11T20:14:15-07:00,2025-08-12 03:14:15+00:00,[],[],Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,0,https://www.youtube.com/watch?v=PjmxCj-a9Hg
PjmxCj-a9Hg,UgyC45vItnUiq1QrUtd4AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@ericapaz5406,UClsrFGJKWPxxw7MiaEdKLXw,Señor presidente? Enfóquese  en el crimen que está destrozado al país y también al turismo aga uso de su poder para implementar leyes que combatan el crimen en general por favor  mire a su país vecino como un joven si pudo terminar con el crimen.,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@ericapaz5406,hace 1 año,3,2,False,,@ericapaz5406,Gobierno de la República de Guatemala,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,@GobiernodeGuatemala,topic,@ericapaz5406,@ericapaz5406,3.0,False,3,2,False,False,hace 1 año,1 mes - 1 ano,365.25,Señor presidente? Enfóquese  en el crimen que está destrozado al país y también al turismo aga uso de su poder para implementar leyes que combatan el crimen en general por favor  mire a su país vecino como un joven si pudo terminar con el crimen.,senor presidente enfoquese crimen destrozado turismo agar implementar ley combatar crimen general favor mire vecino joven terminar crimen,senor presidente enfoquese crimen destrozado turismo aga implementar leyes combatan crimen general favor mire vecino joven terminar crimen,[],[],[],[],0,0,0,0,Señor presidente? Enfóquese en el crimen que está destrozado al país y también al turismo aga uso de su poder para implementar leyes que combatan el crimen en general por favor mire a su país vecino como un joven si pudo terminar con el crimen.,246,137,45,18,True,False,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,/@GobiernodelaRepublicadeGuatema,/@GobiernodelaRepublicadeGuatema,Entertainment,@GobiernodeGuatemala,topic,3628,2025-08-11T20:14:15-07:00,2025-08-12 03:14:15+00:00,[],[],Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,0,https://www.youtube.com/watch?v=PjmxCj-a9Hg
PjmxCj-a9Hg,UgyC45vItnUiq1QrUtd4AaABAg.ALgn-KZ7p47ALgvLAMzZ1A,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@ErmePérez-q4s,UCg3eIfd7BrsLEqS0BLkftHA,Ni te equivoques ni a terminado siguen siendo Salvatruchas y mareros.,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@ErmeP%C3%A9rez-q4s,hace 1 año, ,0,False,,@ErmePérez-q4s,Gobierno de la República de Guatemala,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,@GobiernodeGuatemala,topic,@ErmePérez-q4s,@ermeperez-q4s,,True,0,0,False,False,hace 1 año,1 mes - 1 ano,365.25,Ni te equivoques ni a terminado siguen siendo Salvatruchas y mareros.,equivoqu terminado seguir salvatrucha marero,equivoques terminado siguen salvatruchas mareros,[],[],[],[],0,0,0,0,Ni te equivoques ni a terminado siguen siendo Salvatruchas y mareros.,69,44,11,5,True,False,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,/@GobiernodelaRepublicadeGuatema,/@GobiernodelaRepublicadeGuatema,Entertainment,@GobiernodeGuatemala,topic,3628,2025-08-11T20:14:15-07:00,2025-08-12 03:14:15+00:00,[],[],Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,0,https://www.youtube.com/watch?v=PjmxCj-a9Hg
